Date,Open,High,Low,Close,Adj Close,Volume
2014-05-07,85.035713,85.327141,83.961426,84.618568,76.420959,70716100
2014-05-08,84.035713,84.915718,83.771431,83.998573,76.284737,57574300
2014-05-09,83.505714,83.750000,82.904289,83.648575,75.966866,72899400
2014-05-12,83.927139,84.808571,83.914284,84.690002,76.912674,53302200
2014-05-13,84.571426,84.934288,84.385712,84.822861,77.033325,39934300
2014-05-14,84.632858,85.342857,84.534286,84.838570,77.047585,41601000
2014-05-15,84.957146,85.228569,84.005714,84.117142,76.392403,57711500
2014-05-16,84.089996,85.361427,83.628571,85.358574,77.519859,69064100
2014-05-19,85.407143,86.761429,85.332855,86.370003,78.438400,79438800
2014-05-20,86.358574,86.628571,85.818573,86.387146,78.453949,58709000
2014-05-21,86.261429,86.671425,86.008568,86.615715,78.661545,49214900
2014-05-22,86.657143,87.121429,86.300003,86.752853,78.786079,50190000
2014-05-23,86.750000,87.818573,86.638573,87.732857,79.676086,58052400
2014-05-27,87.982857,89.408569,87.947144,89.375717,81.168083,87216500
2014-05-28,89.431427,89.975716,89.111427,89.144287,80.957901,78870400
2014-05-29,89.692856,90.981430,89.681427,90.768570,82.433014,94118500
2014-05-30,91.139999,92.024284,89.842857,90.428574,82.124245,141005200
2014-06-02,90.565712,90.690002,88.928574,89.807144,81.559891,92337700
2014-06-03,89.779999,91.248573,89.750000,91.077141,82.713257,73177300
2014-06-04,91.062859,92.555717,90.872856,92.117142,83.657745,83870500
2014-06-05,92.314285,92.767143,91.801430,92.478569,83.985992,75951400
2014-06-06,92.842857,93.037140,92.067146,92.224289,83.755051,87484600
2014-06-09,92.699997,93.879997,91.750000,93.699997,85.095238,75415000
2014-06-10,94.730003,95.050003,93.570000,94.250000,85.594727,62777000
2014-06-11,94.129997,94.760002,93.470001,93.860001,85.240562,45681000
2014-06-12,94.040001,94.120003,91.900002,92.290001,83.814751,54749000
2014-06-13,92.199997,92.440002,90.879997,91.279999,82.897476,54525000
2014-06-16,91.510002,92.750000,91.449997,92.199997,83.732986,35561000
2014-06-17,92.309998,92.699997,91.800003,92.080002,83.624031,29726000
2014-06-18,92.269997,92.290001,91.349998,92.180000,83.714844,33514000
2014-06-19,92.290001,92.300003,91.339996,91.860001,83.424225,35528000
2014-06-20,91.849998,92.550003,90.900002,90.910004,82.561485,100898000
2014-06-23,91.320000,91.620003,90.599998,90.830002,82.488823,43694000
2014-06-24,90.750000,91.739998,90.190002,90.279999,81.989311,39036000
2014-06-25,90.209999,90.699997,89.650002,90.360001,82.061958,36869000
2014-06-26,90.370003,91.050003,89.800003,90.900002,82.552391,32629000
2014-06-27,90.820000,92.000000,90.769997,91.980003,83.533211,64029000
2014-06-30,92.099998,93.730003,92.089996,92.930000,84.395966,49482300
2014-07-01,93.519997,94.070000,93.129997,93.519997,84.931763,38223000
2014-07-02,93.870003,94.059998,93.089996,93.480003,84.895454,28465000
2014-07-03,93.669998,94.099998,93.199997,94.029999,85.394936,22891800
2014-07-07,94.139999,95.989998,94.099998,95.970001,87.156792,56468000
2014-07-08,96.269997,96.800003,93.919998,95.349998,86.593719,65222000
2014-07-09,95.440002,95.949997,94.760002,95.389999,86.630043,36436000
2014-07-10,93.760002,95.550003,93.519997,95.040001,86.312210,39686000
2014-07-11,95.360001,95.889999,94.860001,95.220001,86.475670,34018000
2014-07-14,95.860001,96.889999,95.650002,96.449997,87.592697,42810000
2014-07-15,96.800003,96.849998,95.029999,95.320000,86.566483,45477900
2014-07-16,96.970001,97.099998,94.739998,94.779999,86.076073,53396300
2014-07-17,95.029999,95.279999,92.570000,93.089996,84.541283,57298000
2014-07-18,93.620003,94.739998,93.019997,94.430000,85.758217,49988000
2014-07-21,94.989998,95.000000,93.720001,93.940002,85.313210,39079000
2014-07-22,94.680000,94.889999,94.120003,94.720001,86.021584,55197000
2014-07-23,95.419998,97.879997,95.169998,97.190002,88.264763,92918000
2014-07-24,97.040001,97.320000,96.419998,97.029999,88.119438,45729000
2014-07-25,96.849998,97.839996,96.639999,97.669998,88.700668,43469000
2014-07-28,97.820000,99.239998,97.550003,99.019997,89.926704,55318000
2014-07-29,99.330002,99.440002,98.250000,98.379997,89.345474,43143000
2014-07-30,98.440002,98.699997,97.669998,98.150002,89.136589,33010000
2014-07-31,97.160004,97.449997,95.330002,95.599998,86.820778,56843000
2014-08-01,94.900002,96.620003,94.809998,96.129997,87.302094,48511000
2014-08-04,96.370003,96.580002,95.169998,95.589996,86.811668,39958000
2014-08-05,95.360001,95.680000,94.360001,95.120003,86.384850,55933000
2014-08-06,94.750000,95.480003,94.709999,94.959999,86.239540,38558000
2014-08-07,94.930000,95.949997,94.099998,94.480003,86.230408,46711000
2014-08-08,94.260002,94.820000,93.279999,94.739998,86.467705,41865000
2014-08-11,95.269997,96.080002,94.839996,95.989998,87.608574,36585000
2014-08-12,96.040001,96.879997,95.610001,95.970001,87.590324,33795000
2014-08-13,96.150002,97.239998,96.040001,97.239998,88.749420,31916000
2014-08-14,97.330002,97.570000,96.800003,97.500000,88.986710,28116000
2014-08-15,97.900002,98.190002,96.860001,97.980003,89.424828,48951000
2014-08-18,98.489998,99.370003,97.980003,99.160004,90.501770,47572000
2014-08-19,99.410004,100.680000,99.320000,100.529999,91.752144,69399000
2014-08-20,100.440002,101.089996,99.949997,100.570000,91.788666,52699000
2014-08-21,100.570000,100.940002,100.110001,100.580002,91.797791,33478000
2014-08-22,100.290001,101.470001,100.190002,101.320000,92.473175,44184000
2014-08-25,101.790001,102.169998,101.279999,101.540001,92.673973,40270000
2014-08-26,101.419998,101.500000,100.860001,100.889999,92.080704,33152000
2014-08-27,101.019997,102.570000,100.699997,102.129997,93.212440,52369000
2014-08-28,101.589996,102.779999,101.559998,102.250000,93.321968,68460000
2014-08-29,102.860001,102.900002,102.199997,102.500000,93.550148,44595000
2014-09-02,103.059998,103.739998,102.720001,103.300003,94.280312,53564000
2014-09-03,103.099998,103.199997,98.580002,98.940002,90.300987,125421000
2014-09-04,98.849998,100.089996,97.790001,98.120003,89.552582,85718000
2014-09-05,98.800003,99.389999,98.309998,98.970001,90.328369,58457000
2014-09-08,99.300003,99.309998,98.050003,98.360001,89.771614,46356700
2014-09-09,99.080002,103.080002,96.139999,97.989998,89.433937,189846300
2014-09-10,98.010002,101.110001,97.760002,101.000000,92.181114,100869600
2014-09-11,100.410004,101.440002,99.620003,101.430000,92.573555,62353100
2014-09-12,101.209999,102.190002,101.080002,101.660004,92.783501,62626100
2014-09-15,102.809998,103.050003,101.440002,101.629997,92.756104,61316500
2014-09-16,99.800003,101.260002,98.889999,100.860001,92.053345,66908100
2014-09-17,101.269997,101.800003,100.589996,101.580002,92.710480,60926500
2014-09-18,101.930000,102.349998,101.559998,101.790001,92.902130,37299400
2014-09-19,102.290001,102.349998,100.500000,100.959999,92.144600,70902400
2014-09-22,101.800003,102.139999,100.580002,101.059998,92.235863,52788400
2014-09-23,100.599998,102.940002,100.540001,102.639999,93.677925,63402200
2014-09-24,102.160004,102.849998,101.199997,101.750000,92.865631,60171800
2014-09-25,100.510002,100.709999,97.720001,97.870003,89.324432,100092000
2014-09-26,98.529999,100.750000,98.400002,100.750000,91.952950,62370500
2014-09-29,98.650002,100.440002,98.629997,100.110001,91.368828,49766300
2014-09-30,100.809998,101.540001,100.529999,100.750000,91.952950,55264100
2014-10-01,100.589996,100.690002,98.699997,99.180000,90.520020,51491300
2014-10-02,99.269997,100.220001,98.040001,99.900002,91.177162,47757800
2014-10-03,99.440002,100.209999,99.040001,99.620003,90.921600,43469600
2014-10-06,99.949997,100.650002,99.419998,99.620003,90.921600,37051200
2014-10-07,99.430000,100.120003,98.730003,98.750000,90.127571,42094200
2014-10-08,98.760002,101.110001,98.309998,100.800003,91.998558,57404700
2014-10-09,101.540001,102.379997,100.610001,101.019997,92.199371,77376500
2014-10-10,100.690002,102.029999,100.300003,100.730003,91.934692,66331600
2014-10-13,101.330002,101.779999,99.809998,99.809998,91.095024,53583400
2014-10-14,100.389999,100.519997,98.570000,98.750000,90.127571,63688600
2014-10-15,97.970001,99.150002,95.180000,97.540001,89.023209,100933600
2014-10-16,95.550003,97.720001,95.410004,96.260002,87.854996,72154500
2014-10-17,97.500000,99.000000,96.809998,97.669998,89.141876,68179700
2014-10-20,98.320000,99.959999,98.220001,99.760002,91.049408,77517300
2014-10-21,103.019997,103.019997,101.269997,102.470001,93.522766,94623900
2014-10-22,102.839996,104.110001,102.599998,102.989998,93.997353,68263100
2014-10-23,104.080002,105.050003,103.629997,104.830002,95.676712,71074700
2014-10-24,105.180000,105.489998,104.529999,105.220001,96.032639,47053900
2014-10-27,104.849998,105.480003,104.699997,105.110001,95.932228,34187700
2014-10-28,105.400002,106.739998,105.349998,106.739998,97.419899,48060900
2014-10-29,106.650002,107.370003,106.360001,107.339996,97.967514,52687900
2014-10-30,106.959999,107.349998,105.900002,106.980003,97.638977,40654800
2014-10-31,108.010002,108.040001,107.209999,108.000000,98.569885,44639300
2014-11-03,108.220001,110.300003,108.010002,109.400002,99.847664,52282600
2014-11-04,109.360001,109.489998,107.720001,108.599998,99.117538,41574400
2014-11-05,109.099998,109.300003,108.129997,108.860001,99.354820,37435900
2014-11-06,108.599998,108.790001,107.800003,108.699997,99.638954,34968500
2014-11-07,108.750000,109.320000,108.550003,109.010002,99.923126,33691500
2014-11-10,109.019997,109.330002,108.669998,108.830002,99.758133,27195500
2014-11-11,108.699997,109.750000,108.400002,109.699997,100.555595,27442300
2014-11-12,109.379997,111.430000,109.370003,111.250000,101.976402,46942400
2014-11-13,111.800003,113.449997,111.599998,112.820000,103.415512,59522900
2014-11-14,113.150002,114.190002,111.209999,114.180000,104.662186,44063600
2014-11-17,114.269997,117.279999,113.300003,113.989998,104.488007,46746700
2014-11-18,113.940002,115.690002,113.889999,115.470001,105.844643,44224000
2014-11-19,115.440002,115.739998,113.800003,114.669998,105.111336,41869200
2014-11-20,114.910004,116.860001,114.849998,116.309998,106.614616,43395500
2014-11-21,117.510002,117.570000,116.029999,116.470001,106.761269,57179300
2014-11-24,116.849998,118.769997,116.620003,118.629997,108.741241,47450800
2014-11-25,119.070000,119.750000,117.449997,117.599998,107.797073,68840400
2014-11-26,117.940002,119.099998,117.830002,119.000000,109.080383,40768300
2014-11-28,119.269997,119.400002,118.050003,118.930000,109.016205,24814400
2014-12-01,118.809998,119.250000,111.269997,115.070000,105.477974,83814000
2014-12-02,113.500000,115.750000,112.750000,114.629997,105.074646,59348900
2014-12-03,115.750000,116.349998,115.110001,115.930000,106.266296,43063400
2014-12-04,115.769997,117.199997,115.290001,115.489998,105.862968,42044500
2014-12-05,115.989998,116.080002,114.639999,115.000000,105.413811,38318900
2014-12-08,114.099998,114.650002,111.620003,112.400002,103.030556,57664900
2014-12-09,110.190002,114.300003,109.349998,114.120003,104.607155,60208000
2014-12-10,114.410004,114.849998,111.540001,111.949997,102.618050,44565300
2014-12-11,112.260002,113.800003,111.339996,111.620003,102.315575,41401700
2014-12-12,110.459999,111.870003,109.580002,109.730003,100.583130,56028100
2014-12-15,110.699997,111.599998,106.349998,108.230003,99.208153,67218100
2014-12-16,106.370003,110.160004,106.260002,106.750000,97.851517,60790700
2014-12-17,107.120003,109.839996,106.820000,109.410004,100.289795,53411800
2014-12-18,111.870003,112.650002,110.660004,112.650002,103.259697,59006200
2014-12-19,112.260002,113.239998,111.660004,111.779999,102.462234,88429800
2014-12-22,112.160004,113.489998,111.970001,112.940002,103.525536,45167500
2014-12-23,113.230003,113.330002,112.459999,112.540001,103.158897,26028400
2014-12-24,112.580002,112.709999,112.010002,112.010002,102.673050,14479600
2014-12-26,112.099998,114.519997,112.010002,113.989998,104.488007,33721000
2014-12-29,113.790001,114.769997,113.699997,113.910004,104.414688,27598900
2014-12-30,113.639999,113.919998,112.110001,112.519997,103.140541,29881500
2014-12-31,112.820000,113.129997,110.209999,110.379997,101.178932,41403400
2015-01-02,111.389999,111.440002,107.349998,109.330002,100.216454,53204600
2015-01-05,108.290001,108.650002,105.410004,106.250000,97.393181,64285500
2015-01-06,106.540001,107.430000,104.629997,106.260002,97.402374,65797100
2015-01-07,107.199997,108.199997,106.699997,107.750000,98.768150,40105900
2015-01-08,109.230003,112.150002,108.699997,111.889999,102.563072,59364500
2015-01-09,112.669998,113.250000,110.209999,112.010002,102.673050,53699500
2015-01-12,112.599998,112.629997,108.800003,109.250000,100.143120,49650800
2015-01-13,111.430000,112.800003,108.910004,110.220001,101.032280,67091900
2015-01-14,109.040001,110.489998,108.500000,109.800003,100.647285,48956600
2015-01-15,110.000000,110.059998,106.660004,106.820000,97.915672,60014000
2015-01-16,107.029999,107.580002,105.199997,105.989998,97.154854,78513300
2015-01-20,107.839996,108.970001,106.500000,108.720001,99.657303,49899900
2015-01-21,108.949997,111.059998,108.269997,109.550003,100.418114,48575900
2015-01-22,110.260002,112.470001,109.720001,112.400002,103.030556,53796400
2015-01-23,112.300003,113.750000,111.529999,112.980003,103.562195,46464800
2015-01-26,113.739998,114.360001,112.800003,113.099998,103.672188,55615000
2015-01-27,112.419998,112.480003,109.029999,109.139999,100.042297,95568700
2015-01-28,117.629997,118.120003,115.309998,115.309998,105.697968,146477100
2015-01-29,116.320000,119.190002,115.559998,118.900002,108.988716,84436400
2015-01-30,118.400002,120.000000,116.849998,117.160004,107.393768,83745500
2015-02-02,118.050003,119.169998,116.080002,118.629997,108.741241,62739100
2015-02-03,118.500000,119.089996,117.610001,118.650002,108.759560,51915700
2015-02-04,118.500000,120.510002,118.309998,119.559998,109.593704,70149700
2015-02-05,120.019997,120.230003,119.250000,119.940002,110.375908,42246200
2015-02-06,120.019997,120.250000,118.449997,118.930000,109.446465,43706600
2015-02-09,118.550003,119.839996,118.430000,119.720001,110.173470,38889800
2015-02-10,120.169998,122.150002,120.160004,122.019997,112.290047,62008500
2015-02-11,122.769997,124.919998,122.500000,124.879997,114.922012,73561800
2015-02-12,126.059998,127.480003,125.570000,126.459999,116.376022,74474500
2015-02-13,127.279999,127.279999,125.650002,127.080002,116.946587,54272200
2015-02-17,127.489998,128.880005,126.919998,127.830002,117.636772,63152400
2015-02-18,127.629997,128.779999,127.449997,128.720001,118.455811,44891700
2015-02-19,128.479996,129.029999,128.330002,128.449997,118.207336,37362400
2015-02-20,128.619995,129.500000,128.050003,129.500000,119.173599,48948400
2015-02-23,130.020004,133.000000,129.660004,133.000000,122.394508,70974100
2015-02-24,132.940002,133.600006,131.169998,132.169998,121.630684,69228100
2015-02-25,131.559998,131.600006,128.149994,128.789993,118.520218,74711700
2015-02-26,128.789993,130.869995,126.610001,130.419998,120.020248,91287500
2015-02-27,130.000000,130.570007,128.240005,128.460007,118.216537,62014800
2015-03-02,129.250000,130.279999,128.300003,129.089996,118.796295,48096700
2015-03-03,128.960007,129.520004,128.089996,129.360001,119.044762,37816300
2015-03-04,129.100006,129.559998,128.320007,128.539993,118.290138,31666300
2015-03-05,128.580002,128.750000,125.760002,126.410004,116.330009,56517100
2015-03-06,128.399994,129.369995,126.260002,126.599998,116.504845,72842100
2015-03-09,127.959999,129.570007,125.059998,127.139999,117.001801,88528500
2015-03-10,126.410004,127.220001,123.800003,124.510002,114.581505,68856600
2015-03-11,124.750000,124.769997,122.110001,122.239998,112.492523,68939000
2015-03-12,122.309998,124.900002,121.629997,124.449997,114.526291,48362700
2015-03-13,124.400002,125.400002,122.580002,123.589996,113.734856,51827300
2015-03-16,123.879997,124.949997,122.870003,124.949997,114.986427,35874300
2015-03-17,125.900002,127.320000,125.650002,127.040001,116.909760,51023100
2015-03-18,127.000000,129.160004,126.370003,128.470001,118.225739,65270900
2015-03-19,128.750000,129.250000,127.400002,127.500000,117.333099,45809500
2015-03-20,128.250000,128.399994,125.160004,125.900002,115.860680,68695100
2015-03-23,127.120003,127.849998,126.519997,127.209999,117.066200,37709700
2015-03-24,127.230003,128.039993,126.559998,126.690002,116.587677,32842300
2015-03-25,126.540001,126.820000,123.379997,123.379997,113.541618,51655200
2015-03-26,122.760002,124.879997,122.599998,124.239998,114.333046,47572900
2015-03-27,124.570000,124.699997,122.910004,123.250000,113.421997,39546200
2015-03-30,124.050003,126.400002,124.000000,126.370003,116.293190,47099700
2015-03-31,126.089996,126.489998,124.360001,124.430000,114.507881,42090600
2015-04-01,124.820000,125.120003,123.099998,124.250000,114.342239,40621400
2015-04-02,125.029999,125.559998,124.190002,125.320000,115.326912,32220100
2015-04-06,124.470001,127.510002,124.330002,127.349998,117.195030,37194000
2015-04-07,127.639999,128.119995,125.980003,126.010002,115.961906,35012300
2015-04-08,125.849998,126.400002,124.970001,125.599998,115.584587,37329200
2015-04-09,125.849998,126.580002,124.660004,126.559998,116.468048,32484000
2015-04-10,125.949997,127.209999,125.260002,127.099998,116.964989,40188000
2015-04-13,128.369995,128.570007,126.610001,126.849998,116.734917,36365100
2015-04-14,127.000000,127.290001,125.910004,126.300003,116.228790,25524600
2015-04-15,126.410004,127.129997,126.010002,126.779999,116.670502,28970400
2015-04-16,126.279999,127.099998,126.110001,126.169998,116.109131,28369000
2015-04-17,125.550003,126.139999,124.459999,124.750000,114.802368,51957000
2015-04-20,125.570000,128.119995,125.169998,127.599998,117.425117,47054300
2015-04-21,128.100006,128.199997,126.669998,126.910004,116.790138,32435100
2015-04-22,126.989998,128.869995,126.320000,128.619995,118.363777,37654500
2015-04-23,128.300003,130.419998,128.139999,129.669998,119.330048,45770900
